Ubisoft||Ubisoft is a producer, publisher, and distributor of interactive entertainment products.||Montreuil-sous-bois, Ile-de-France, France||Media and Entertainment, Publishing, Video Games||None||https://www.linkedin.com/company/2528/
R/GA Connected Commerce Accelerator||An accelerator program run by R/GA Ventures that leverages investment capital with R/GA's world-class talent base and global brand network.||San Francisco, California, United States||Finance, Financial Services, Venture Capital||rgacommerce.com/||None
Kstartup||Kstartup is a startup accelerator dedicated to helping startups and entrepreneurs||Nil||Finance, FinTech||kstartup.com/||None
ToasterLAB||ToasterLAB is a FoodTech and AgTech business acceleration program, launched by Vitagora.||Dijon, Bourgogne, France||Agriculture, Food and Beverage, Food Delivery, Food Processing||toasterlab.vitagora.com/||https://www.linkedin.com/showcase/toasterlab/
Sparkgap||Sparkgap is an accelerator that focuses on the logistics technology industry.||Memphis, Tennessee, United States||Business Development, Financial Services, Logistics||thesparkgap.com||http://www.linkedin.com/company/3604886
VentureScaleUp||Connect to our network of experienced mentors, advisors, investors, and educators to take your startup to the next level||Orlando, Florida, United States||Venture Capital||www.venturescaleup.com/||https://www.linkedin.com/company/venturescaleup
GENIUS NY||GENIUS NY is focused on Startups specializing in Unmanned Systems; software, hardware, analytics.||Syracuse, New York, United States||Information Technology||www.geniusny.com/||None
FTh||Corporate fintech accelerator by Belgazprombank||Minsk, Minsk, Belarus||Banking, Big Data, FinTech, Logistics||fth.by/||None
Catalyst 2.0||Catalyst is Societe Generale’s accelerator program.||Bucharest, Bucuresti, Romania||European Union (EU)||www.catalyst.sgebs.ro/||None
GVS Accelerator||GVS Transmedia Accelerator Program is a public-private initiative between GVS||Kailua Kona, Hawaii, United States||Film||www.gvsaccelerator.com/||https://www.linkedin.com/company/gvs-transmedia-accelerator
Criminally Prolific||Criminally Prolific helps entrepreneurs, startups, and small businesses accelerate and grow.||New York, New York, United States||Advertising, Business Development, Marketing||www.criminallyprolific.com/||None
AeroInnovate||AeroInnovate helps aeroinnovators from across the globe who are starting and growing aero-related businesses.||Oshkosh, Wisconsin, United States||Great Lakes, Midwestern US||www.aeroinnovate.org/||None
Business Factory Auto||Business Factory Auto accelerates and consolidates specialized projects in the automotive industry.||Vigo, Galicia, Spain||Automotive, Business Development, Financial Services||www.bfauto.es/en/||https://www.linkedin.com/in/bfa-business-factory-auto-a98376129/
FoodTech Accelerator||FoodTech Accelerator is a global accelerator.||Milan, Lombardia, Italy||Finance, Financial Services||www.foodtechaccelerator.io||https://www.linkedin.com/company/foodtech-accelerator/
Rev Ithaca||Rev Ithac is a business incubator and workspace that offers business mentorship, workspace, and startup resources.||Ithaca, New York, United States||Finance, Financial Services, Management Consulting, Venture Capital||revithaca.com||None
Zoozler LLC||Zoozler Tech Lab takes interest in Early Stage Startup businesses, helping them find funding and expand their business.||Cincinnati, Ohio, United States||Information Technology, Internet||None||None
Startupbootcamp FinTech Mumbai||Startupbootcamp FinTech is the leading accelerator focused on financial innovation.||Mumbai, Maharashtra, India||Asia-Pacific (APAC)||www.startupbootcamp.org/accelerator/fintech-mum...||None
Unicornify||From start-up to scale-up||Nil||Mar 15, 2015||www.unicornify.com||https://www.linkedin.com/company/17955327/
Impact Without Borders||Impact Without Borders empowers new entrepreneurs to build thriving businesses focused on generating positive social impact.||San Diego, California, United States||Communities, Professional Services, Training||www.impactwithoutborders.com/||https://www.linkedin.com/company/impact-without-borders/
Missouri Innovation Center||Missouri Innovation Center provides unparalleled entrepreneurial support centered in Columbia, Missouri.||Columbia, Missouri, United States||Finance, Financial Services, Training||None||https://www.linkedin.com/in/bill-turpin-947498
seedVC GmbH||seedVC is is an investment fund based in Düsseldorf/Germany.||Düsseldorf, Nordrhein-Westfalen, Germany||European Union (EU)||www.seed-vc.com||https://www.linkedin.com/company/6466275/
Spain Tech Center||Spain Tech Center is now Desafia||Nil||Collaboration, Incubators, Non Profit||www.crunchbase.com/organization/desafia||None
Capital SCF||Tech Strategy and Corporate Finance||London, England, United Kingdom||Banking, Financial Services, Information Technology||www.capitalscf.com||None
Apollo Capital||We support European companies (including start-ups) which plan to expand their business to the United States.||Grodzisk Mazowiecki, Mazowieckie, Poland||European Union (EU)||www.apollocapital.pl||https://www.linkedin.com/company/19091927/
ASU ScaleU||ASU ScaleU is a functional higher education technology accelerator in which we integrate, test and validate new technologies.||Tempe, Arizona, United States||Greater Phoenix Area, Western US||www.scaleu.org/||None
Open Accelerator||Open Accelerator is an international fast track acceleration program dedicated to projects in Life Sciences.||Bresso, Lombardia, Italy||Finance, Financial Services||www.openaccelerator.it/||None
The Leadership Vanguard||The Leadership Vanguard brings together senior leaders across major global organizations to help startups scale their impact.||Utrecht, Utrecht, The Netherlands||Business Development, Consulting, Management Consulting||xynteo.com/our-work/leadership-vanguard/vanguar...||None
Aviatra Accelerator||Aviatra Accelerator empowers female entrepreneurs by giving them the resources they need to be successful.||Cincinnati, Ohio, United States||Consulting, Financial Services, Non Profit||aviatraaccelerators.org/||https://www.linkedin.com/company/aviatraaccelerators/
Startupbootcamp Istanbul||Startupbootcamp Istanbul is a local chapter of the number 1 startup accelerator in Europe with no geographical or vertical limitations.||Istanbul, Istanbul, Turkey||StartersHub||www.startupbootcamp.org/accelerator/istanbul/||https://www.linkedin.com/showcase/startupbootcamp-istanbul/
Winton Labs||Winton Labs is Europe’s premier startup accelerator for data science companies.||London, England, United Kingdom||Jan 29, 2016||www.WintonLabs.com||https://www.linkedin.com/company/50829
Digital Glue||A business enhancer that works in the corporate world and the startups building.||Las Condes, Region Metropolitana, Chile||Financial Services, Mobile Apps||digitalglue.co/||https://www.linkedin.com/company/digital-glue-cl?trk=top_nav_home
Mana Up||Mana Up is a 12-week product accelerator program focused on scaling Hawaii products globally.||Honolulu, Hawaii, United States||Finance, Social Entrepreneurship||manauphawaii.com/||https://www.linkedin.com/company/manaup
Prohaus||Prohaus venture network is a global collective for the next generation of social innovation.||Santa Monica, California, United States||Greater Los Angeles Area, West Coast, Western US||prohaus.vc/||https://www.linkedin.com/company/prohaus
NUMA Barcelona||NUMA Barcelona is an accelerator and early-stage venture capital fund that offers growth acceleration program for tech start-ups.||Barcelona, Catalonia, Spain||Financial Services, FinTech, Venture Capital||www.numa.co/barcelona||https://www.linkedin.com/company-beta/10864997/
NadiFin||NadiFin is a FinTech accelerator program for cutting-edge startups.||Dublin, Dublin, Ireland||Artificial Intelligence, Blockchain, FinTech, Machine Learning||None||https://www.linkedin.com/company/nadifin/
STLC Accelerator||STLC Accelerator is an accelerator, engaging in investment activities to develop the transport infrastructure of Russia.||Moscow, Moscow City, Russian Federation||Finance, Financial Services||gtlk.generation-startup.ru/en/||None
IDEA Accelerator||An integrated acceleration incubation programme.||Nicosia, Nicosia, Cyprus||European Union (EU)||www.ideacy.net/||https://www.linkedin.com/company/idea-programmme-innovate-develop-excel-accomplish
Vodafone xone NZ||Vodafone xone is a startup accelerator and innovation lab for globally focused Kiwi tech entrepreneurs.||Christchurch, Canterbury, New Zealand||Coworking||vodafonexone.nz/||None
Village88 TechLab||Village88 tech lab is a high-tech startup accelerator based in Seattle, WA.||Bellevue, Washington, United States||Greater Seattle Area, West Coast, Western US||techlab.village88.com/||http://www.linkedin.com/company/village88-com
Tugboat||Tugboat offers investment opportunities in start-up companies, providing individuals unique access to high-risk/high-return investments.||Zürich, Zurich, Switzerland||Finance, Financial Services, FinTech||www.tugboat.ch/||None
Climate Ventures 2.0||Climate Ventures 2.0 offers a platform to present data and technical resources of the CDI collaborators.||Philadelphia, Pennsylvania, United States||Greater Philadelphia Area, Great Lakes, Northeastern US||goodcompanyventures.org/programs/climate-ventur...||https://www.linkedin.com/company/goodcompany-ventures
SF Housing Accelerator||SF Housing Accelerator is an innovative public-private partnership with the City of San Francisco, local foundations & private institutions.||San Francisco, California, United States||Finance, Financial Services, Lending||www.sfhaf.org/||None
EMC2||EMC2 provides services for technology entrepreneurship.||London, England, United Kingdom||Information Technology, Non Profit, Social Entrepreneurship||www.emc-square.org||None
Blue Label Ventures||Blue Label Ventures is an accelerator that specializes in the identification, investment and global commercialization of high potential.||Nil||Maria Pienaar||View on LinkedIn||https://www.linkedin.com/company/bluelabelventures/
MassChallenge Texas||MassChallenge Texas is a startup accelerator that connects the Texas innovation “tapestry” and help startups in the Lone Star State win.||Austin, Texas, United States||Business Development, Finance, Venture Capital||masschallenge.org/programs-texas||https://www.linkedin.com/company/masschallenge/
Rebrand Detroit||Rebrand Detroit is a project brainchild of Hajj Flemings, Founder of Brand Camp University, and is funded by the Knight Foundation.||Detroit, Michigan, United States||Finance, Financial Services, Venture Capital||rebranddetroit.co/||None
Female Founders Global||Female Founders Global is a hub for entrepreneurial women that empowers, connects and supports.||Vienna, Wien, Austria||Finance, Financial Exchanges, Financial Services||www.femalefounders.global/accelerator||https://www.linkedin.com/company/femalefoundersglobal/
Bridgeway Company||Europe Startup Accelerator||Belgrade||Big Data, Gamification, Machine Learning, Robotics, Virtual Reality||www.bridgeway.company/||https://www.linkedin.com/company-beta/10871517/
Commerce.Innovated.||Commerce.Innovated. is an accelerator jointly run by Silicon Valley Bank and First Data.||Santa Clara, California, United States||Financial Services||www.commerceinnovated.com/||https://www.linkedin.com/company/silicon-valley-bank
Desai Accelerator||Transform your passion into a successful business.||Ann Arbor, Michigan, United States||Great Lakes, Midwestern US||desaiaccelerator.umich.edu/||https://www.linkedin.com/company/desai-accelerator/
New Ventures BC||New Ventures BC works to help tech companies in their early stages broaden and expand.||Vancouver, British Columbia, Canada||Information Technology||www.newventuresbc.com||https://www.linkedin.com/company/new-ventures-bc
Grow||Grow by José de Mello - The perfect ecosystem to develop your startup||Lisboa, Lisboa, Portugal||Chemical, Medical, Transportation||grow.josedemello.pt||None
Startupbootcamp FinTech Cairo||Startupbootcamp FinTech Cairo accelerator program supports innovative early-stage Fintech startups in Egypt.||Cairo, Al Qahirah, Egypt||Startupbootcamp||www.startupbootcamp.org/accelerator/fintech-cairo/||None
Copenhagen FinTech Accelerator||Copenhagen FinTech and Accelerace Management has establish a dedicated fintech accelerator to strengthen the positive development.||Copenhagen, Hovedstaden, Denmark||Financial Services||fintechlab.global/accelerator/||None
Media-Saturn SPACELAB Tech Accelerator||The Media-Saturn SPACELAB Tech Accelerator enables young innovative companies to take their businesses to the next level.||Muenchen, Bayern, Germany||Consumer Electronics, FinTech, Information Technology, Internet of Things, Logistics, Mobile, Retail||ms-spacelab.com/||None
Launch LAB||LaunchLab is an accelerator program based in Greensboro, NC.||Greensboro, North Carolina, United States||East Coast, Southern US||greensboro.org/start-your-business/launch-lab||None
Startupbootcamp Energy Australia||Startupbootcamp Energy Australia is the leading global accelerator for innovative startups solving problems in Energy Efficiency.||Melbourne, Victoria, Australia||Asia-Pacific (APAC), Australasia||www.startupbootcamp.org/accelerator/energy-aust...||https://www.linkedin.com/showcase/startupbootcamp-australia
UpRamp||UpRamp, sponsored by CableLabs, skillfully connects the startup world to the vast global cable network.||Boulder, Colorado, United States||Greater Denver Area, Western US||theupramp.com/||None
Augesco Ventures||Augesco Ventures, the first service offering for equity for startups.||Paris, Ile-de-France, France||Financial Services||augesco-ventures.com/en||https://www.linkedin.com/company-beta/17928907/?pathWildcard=17928907
Factory45||Factory45 is an online accelerator program that takes sustainable apparel companies from idea to launch.||Boston, Massachusetts, United States||Fashion, Finance, Financial Services, FinTech||factory45.co/||None
Block Chain Space||Block Chain Space is a focused startup accelerator for talented visionaries creating disruptive solutions to real-world problems.||Central, Hong Kong Island, Hong Kong||Asia-Pacific (APAC)||www.blockchain.space/||https://www.linkedin.com/company/10272098
Blue Bio Value||Blue Bio Value is an accelerator that scales up marine biobased solutions to global market applications in different industries.||Paço De Arcos, Lisboa, Portugal||Finance, Financial Services||www.bluebiovalue.pt/||None
Edison[X]||GE Healthcare is accelerating the transformation of healthcare with Edison.||Bengaluru, Karnataka, India||Electronic Health Record (EHR), Health Care, Health Diagnostics||startups.gehc.co/||None
Oksigen Lab||The non-profit Oksigen Lab is an accelerator and a research lab for soci(et)al entrepreneurship.||Brussels, Brussels Hoofdstedelijk Gewest, Belgium||Finance, Financial Services||www.oksigenlab.eu/en||https://www.linkedin.com/company/oksigen-lab
Venture Noire||Venture Noire is a community resource to connect culture with excellence.||Bentonville, Arkansas, United States||Communities, Social Entrepreneurship, Venture Capital||None||https://www.linkedin.com/company/venture-noire/about/
TheFactory Proptech Accelerator||Proptech's major objectives is to transfer knowledge from the commercial real estate industry to the founders.||Oslo, Oslo, Norway||Social Entrepreneurship||www.thefactory.no/proptech/||None
Intesa Sanpaolo Start Up Initiative||Foodtech Challenge 2014 is a business accelerator for start-ups and innovative companies operating in the food technology industry.||Milan, Lombardia, Italy||European Union (EU)||www.startupinitiative.com/en/index.html||None
Startup Constructor||Startup Constructor is a business accelerator that teaches how to create and develop a startup.||Lviv, L'vivs'ka Oblast', Ukraine||Business Development, Business Information Systems, Business Intelligence||None||None
Florida-Israel Business Accelerator||FIBA is a Florida-based technology accelerator.||Tampa, Florida, United States||Business Development, Finance, Financial Services, FinTech||www.fiba.io/||https://www.linkedin.com/company/10576636/
Ping An Cloud Accelerator||5-month acceleration program is designed to empower founders with education, tools and resources they need to validate, reinforce.||Shenzhen, Guangdong, China||Coworking, Financial Services||View on Facebook||https://www.linkedin.com/company/ping-an-cloud-accelerator/
RocketSpace Logistics Tech Accelerator||Pilot-focused Logistics Accelerator Program for Corporations and Startups.||San Francisco, California, United States||Logistics||info.rocketspace.com/logistics-tech-accelerator||None
StepFWD||StepFWD is a 6-weeks pre-accelerator program.||Bucharest, Bucuresti, Romania||Finance, Financial Services||stepfwd.today||https://www.linkedin.com/company/stepfwdtoday
FinTech Portfolio||FinTech Portfolio is a co-op of fintech entrepreneurs building companies.||San Francisco, California, United States||FinTech||www.fintechportfolio.com/||https://www.linkedin.com/company/fintech-portfolio
Startup Transilvania||Startup Transylvania is a platform for information, education, collaboration and networking.||Cluj-napoca, Cluj, Romania||Education||None||https://www.linkedin.com/company/startup-transilvania
Jefferson Lab||Thomas Jefferson National Accelerator Facility (Jefferson Lab) is located in Newport News.||Newport News, Virginia, United States||East Coast, Southern US||jlab.org||https://www.linkedin.com/company/29517
Plug and Play Japan||Plug and Play Japan is an innovation platform that serves as a bridge between Japan and our global innovation ecosystem.||Tokyo, Tokyo, Japan||Asset Management, Business Development||None||None
Appy Hours||Appy Hours is a collaborative, product-oriented, partnership program, where we work with promising start-ups to build their core products.||Bangalore, Karnataka, India||Asia-Pacific (APAC)||www.appinessworld.com/appy-hours.html||None
Design Accelerator||dXL is a design accelerator that specializes in growing design tech startups||Santa Clara, California, United States||San Francisco Bay Area, Silicon Valley, West Coast||www.daccel.com/||https://www.linkedin.com/in/dhkim2
Startupbootcamp FinTech Dubai||Startupbootcamp FinTech is an accelerator focused on financial innovation, providing funding, mentorship, in Dubai.||Dubai, Dubai, United Arab Emirates||Banking, Financial Services, FinTech, Machine Learning, Venture Capital||www.startupbootcamp.org/accelerator/fintech-dubai/||https://www.linkedin.com/company/startupbootcamp-fintech/
NDRC LaunchPad||NDRC LaunchPad 10 is a business accelerator that enables entrepreneurial teams to transform solid ideas into commercially viable startups.||Dublin, Dublin, Ireland||European Union (EU)||www.ndrc.ie/launchpad||None
Brightlands Innovation Factory||Brightlands Innovation Factory is the entrepreneurial backbone of the Brightlands ecosystem.||Maastricht, Limburg, The Netherlands||European Union (EU)||brightlandsinnovationfactory.com/||https://www.linkedin.com/company/10504114
Sydney Hardware Incubator||Sydney Hardware Incubator is an accelerator program for focuses on early stage-hardware startups.||Marrickville, New South Wales, Australia||Hardware, Training, Venture Capital||www.sydneyhardwareincubator.com/||https://www.linkedin.com/company/sydney-hardware-incubator/
Acelera MGTI||Accelera MGTI is an entrepreneurship program that began in 1996 with incubation programs for technology-based companies.||Belo Horizonte, Minas Gerais, Brazil||Incubators, Social Entrepreneurship||www.aceleramgti.com/||https://www.linkedin.com/company/acelera-mgti/
SupplyOn||SupplyOn connects you with your business partners worldwide and ensures the long-term success of your supply chain.||Hallbergmoos, Bayern, Germany||Industrial Manufacturing, Information Technology, Internet of Things, Medical Device, Railroad, Supply Chain Management||supplyon.com||https://linkedin.com/company/supplyon
A Real Estate Accelerator||AREA is a venture accelerator program for promising startup teams applying new technology-based approaches.||Nil||Coworking, Finance, Financial Services, Management Consulting||None||None
805 Startups||Southern California Startup and Investor Network||Westlake Village, California, United States||Greater Los Angeles Area, West Coast, Western US||www.805startups.com/||None
Beeleev||Beeleev is a co-acceleration network of selected entrepreneurs that wish to mutually collaborate to realize their international business.||New York, New York, United States||Collaborative Consumption, Social Entrepreneurship, Social Network||www.beeleev.com/||https://www.linkedin.com/company/5122606
Grunderallianz Data Hub||Grunderallianz Data Hub program offers startups access to experienced companies.||Essen, Nordrhein-Westfalen, Germany||Financial Services||datahub.gruenderallianz.ruhr/||None
Naranya Labs||Naranya*LABS is the global leading mobile commerce startup accelerator for high growth economies.||Monterrey, Nuevo Leon, Mexico||E-Commerce, Mobile||naranyalabs.com||None
Start You Up Accelerator||Start You Up Accelerator is an accelerator of global startups focusing on the development of innovative and scalable business.||Vitória, Piaui, Brazil||Biotechnology, Consulting, E-Commerce, Enterprise Software, Hardware, Internet, Mobile, Software||www.startyouup.com.br/||None
AgSprint||Unifying a vast array of resources to support innovation in AgTech.||Las Cruces, New Mexico, United States||Finance||arrowheadcenter.nmsu.edu/agsprint/||None
Garini Ventures||Early Stage Smart Money||Denver, Colorado, United States||Angel Investment, Incubators, Venture Capital||www.garini.com||https://www.linkedin.com/company/garini-ventures/
Strong Atomics||Strong Atomics invests in nuclear fusion startups to create an additional source of clean, cheap, abundant and safe energy.||San Francisco, California, United States||San Francisco Bay Area, West Coast, Western US||strong-atomics.com/||None
MDJ Group||MDJ Group grows companies in the areas of information security, network infrastructure, and human capital management.||Tampa, Florida, United States||Tampa Bay Area, East Coast, Southern US||mdjgroup.com/||https://www.linkedin.com/company/mdj-group/about/?viewAsMember=true
EthAum Venture Partners||EthAum Venture Partners is an incubator and accelerator for the deep tech startups.||Singapore, Central Region, Singapore||Artificial Intelligence, Business Development, Consulting||ethaum.com/||https://www.linkedin.com/company/ethaum-venture-partners/
Binus Startup Accelerator||BINUS Start Up Accelerator is a series of pitching-mentorship program for BINUSIAN active students in pursuing entrepreneurial spirit.||Anggrek, Jawa Barat, Indonesia||Finance||binus.ac.id/2015/08/binus-startup-accelerator||None
Emerge Xcelerate||West Michigan's Premier Business Xcelerator.||Grand Rapids, Michigan, United States||Great Lakes, Midwestern US||www.emergexcelerate.com/||None
Quake Capital Europe||Quake Capital Europe is an early stage international accelerator that targets seed level investments in consumer focused 5G tech ventures.||Cologne, Nordrhein-Westfalen, Germany||Innovation Management, Marketing, Venture Capital||None||None
Expa Labs||Expa Labs is a program for early stage companies.||San Francisco, California, United States||Business Development, Incubators, Venture Capital||expa.com/labs/||None
Vodacom Digital Accelerator||Vodacom Digital Accelerator is a program that seeks start-ups that have innovative solutions.||Dar Es Salaam, Dar es Salaam, Tanzania||Business Development, Finance, Financial Services||vodacomaccelerator.co.tz/||None
TargetPath||TargetPath is a business management consultancy firm.||Wilsonville, Oregon, United States||Business Development, Financial Services, Management Consulting||targetpath.com/||https://www.linkedin.com/company/604595/
Moove Lab||Moove lab is an accelerator for startups focused on mobility.||Paris, Ile-de-France, France||Finance, Financial Services||moove-lab.com/||https://www.linkedin.com/company/moove-lab/
Dubai 100||Dubai 100 is seeking game-changing ideas to meet the global healthcare challenges of the future.||Dubai, Dubai, United Arab Emirates||Gulf Cooperation Council (GCC)||dubai100.ae/||None
Plinth||Cultivating Growth With The Power Of Branding And Crowdfunding.||San Francisco, California, United States||Crowdfunding||www.plinthagency.com/||None
NHS Innovation Accelerator||NHS Innovation Accelerator accelerates adoption and spread of high impact innovations across the NHS for patient and population benefit.||London, England, United Kingdom||Financial Services, Health Care||nhsaccelerator.com/||https://www.linkedin.com/company/nhs-innovation-accelerator/
Startupbootcamp IoT & Data Tech||Startupbootcamp is a Barcelona-based startup accelerator focused on investments in the European and global markets.||Barcelona, Catalonia, Spain||Emerging Markets, Finance, Venture Capital||www.startupbootcamp.org/accelerator/iot-data/||https://www.linkedin.com/showcase/startupbootcamp-iot-&-data-tech/
Uptima Business Bootcamp||Innovative member-owned business accelerator||Oakland, California, United States||Communities, Education||www.uptimabootcamp.com||None
Lundbeckfonden Emerge||Lundbeckfonden Emerge is a strategic initiative of the Lundbeckfonden established in the spring of 2012.||Copenhagen, Hovedstaden, Denmark||Finance||www.lundbeckfondemerge.com/||https://www.linkedin.com/company-beta/2882792/
MOTIVE||Real Estate Technology Accelerator.||Dallas, Texas, United States||Internet of Things, Real Estate||www.thisismotive.com/||None
Startupbootcamp Istanbul||Startupbootcamp Istanbul is a leading acceleration program with no geographical or vertical limitations.||Istanbul, Istanbul, Turkey||Business Development, Business Intelligence, Finance, Financial Services||www.startupbootcamp.org/accelerator/istanbul/||None
FK Accelerate||FK Accelerate is an investment firm focusing on innovating the building and construction sectors.||Altrincham, Cheshire, United Kingdom||Building Maintenance, Building Material, Construction||fk-accelerate.co.uk||None
Plug and Play–Fashion for Good||Plug and Play–Fashion for Good is a 12-week startup accelerator that focuses n social and environmental impact within the fashion industry.||Amsterdam, Noord-Holland, The Netherlands||Fashion, Training, Venture Capital||fashionforgood.plugandplaytechcenter.com/||https://www.linkedin.com/company-beta/18012461/
Growth Hacking Asia||A micro-consulting platform that provides entrepreneurs with access to on-demand growth hacking advice from leading experts over the phone||Singapore, Central Region, Singapore||Advertising, Consulting, Digital Marketing||growthhackingasia.com||http://www.linkedin.com/company/growth-hacking-asia
GoTech.vc||GoTech.vc provides consulting services to corporations on the selection of technology projects and teams to work together.||Saint Petersburg, Saint Petersburg City, Russian Federation||Internet||www.gotech.vc/||https://www.linkedin.com/company/gotech-vc
Tie ScaleUP||Tie ScaleUP creates an accelerator specifically geared to help growth stage companies overcome common obstacles and barriers to scale.||Cambridge, Massachusetts, United States||Advice, Consulting, Training||tiescaleup.org/||None
SEE ICT||SEE ICT is a young non-profit organization, founded in Belgrade in 2010.||Belgrade||Communities, Education, Information Technology, Internet||None||https://www.linkedin.com/company/see_ict/
growITup||growITup is an initiative aimed at promoting Italian innovation &excellence, creating a bridge between the key industries of Made in Italy||Milan, Lombardia, Italy||European Union (EU)||www.growitup.it/||https://www.linkedin.com/company/growitup
Shoppi Ventures||We provide marketing support, consultancy, e-commerce technology, and access to capital.||Berlin, Berlin, Germany||E-Commerce||www.shoppi.ventures||None
iVenture Accelerator||An Educational Accelerator for top student startups at the University of Illinois||Urbana, Illinois, United States||Great Lakes, Midwestern US||iventure.illinois.edu/||None
Watts Entrepreneur Business Accelerator||WEBA is a business accelerator that provides technical assistance and access to capital to new & existing businesses in Watts.||Los Angeles, California, United States||Advice, Consulting, Financial Services||elevatewatts.org/||None
AI Venture Labs||We accelerate AI, cloud based startups to transform industries vertical-by-vertical.||Nil||Artificial Intelligence, Information Technology, Machine Learning||aiventurelabs.com/||https://www.linkedin.com/company/aiventurelabs/
Altavista Ventures||Altavista Ventures focuses on getting new business ideas to become successful businesses for the investors who are responsible for them.||Nil||Finance, Venture Capital||altavistaventures.com||http://www.linkedin.com/company/altavista-ventures
Pushapp Lab||Pushapp Lab is a Startup Studio which offers support digital entrepreneurship with particular focus on scalable enterprise projects.||Napoli, Campania, Italy||European Union (EU)||www.pushapp.me/pushapplab/||https://www.linkedin.com/company/pushapp-srl
HENRi||HENRi is Nestlé’s flagship open innovation platform, launched in 2016.||Nil||Consulting, Coworking||www.henri.nestle.com/||None
Duman Startup Accelerator||Duman Startup Accelerator innovative program to provide support and working capital for your small business.||Nil||Advice, Consulting, Financial Services||www.jcfs.org/duman/services/accelerator||https://www.linkedin.com/company/the-duman-entrepreneurship-center/
VentureBattle||Sustainable Tech Accelerator||Baku, Baki, Azerbaijan||CleanTech, EdTech, Food and Beverage, Hospitality, Incubators, Management Consulting||venturebattle.com/||https://www.linkedin.com/company/VentureBattle/
CAMTech Accelerator||CAMTech Accelerator provides CIP users with robust support for early-stage global health technologies.||Boston, Massachusetts, United States||Financial Services, Health Care, Impact Investing||www.globalhealthmgh.org/camtech/camtech-acceler...||None
BJ Invest||BJ Invest is active in digital and tech, taking participation in private or listed companies.||Nil||2007||www.bj-invest.com||None
SAP.iO Foundry New York||SAP.iO Foundry offers a founder-friendly, no-equity program providing access to SAP technologies and customers.||New York, New York, United States||Artificial Intelligence, B2B, Enterprise, Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software, Machine Learning, SaaS, Social Impact, Software||sap.io/foundry-nyc||https://www.linkedin.com/company/sap.io/
Tivrr Accelerator||Tivrr is a startup incubator and accelerator.||Gurgaon, Haryana, India||Asia-Pacific (APAC)||www.tivrr.com/||None
Cybersecurity Factory||A summer program for security startups in collaboration with Highland Capital Partners.||Cambridge, Massachusetts, United States||Cyber Security, Information Services, Information Technology||cybersecurityfactory.com/||None
Lloyd Irvin | C.E.O Of Lloyd Irvin Martial Arts Academy||Lloyd Irvin Jr. is a Brazilian Jiu-Jitsu black belt and competitor, with wins in events such as the World No-Gi Championship||Maryland, Louisiana, United States||Education, Fitness, Health Care, Sports||None||https://www.linkedin.com/in/lloydirvinjr
Rebalance||Rebalance is an early stage-accelerator that helps female founders and funders to build a more accessible and inclusive startup ecosystem.||Haryana, Haryana, India||Finance, Financial Services, Venture Capital||therebalance.com/||https://www.linkedin.com/company/therebalance/
RedPaint Ventures||RedPaint is a dynamic ecosystem enabling next-gen entrepreneurs & an evolving platform enabling new-age investors.||Nil||Apr 1, 2014||www.redpaint.me/||https://www.linkedin.com/company/red-paint
Communitech HYPERDRIVE||HYPERDRIVE is a tech startup accelerator program with focus on revenue and user growth.||Kitchener, Ontario, Canada||Automotive, Finance, Incubators, Venture Capital||hyperdrive.communitech.ca||None
City Startup Labs||City Startup Labs is a Charlotte-based, business accelerator delivering training and coaching to African American millennials.||Charlotte, North Carolina, United States||Business Development, Incubators, Non Profit, Training||citystartuplabs.com/||https://www.linkedin.com/company/city-startup-labs/
iAxil||Singaporean Venture Accelerator||Singapore, Central Region, Singapore||Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia||iaxil.net||http://www.linkedin.com/company/1638357
Propeller Venture Accelerator||Propeller Venture Accelerator is an organization that invests in early stage information and communications technology companies.||Dublin, Dublin, Ireland||Finance, Information and Communications Technology (ICT)||ryanacademy.ie/portfolio/propeller-venture-acce...||None
The Greenhouse||The Greenhouse is a retail tech-accelerator program focused on accelerating technology-driven solutions.||Dubai, Dubai, United Arab Emirates||Finance, Financial Services||www.chalhoubgreenhouse.com/accelerator-program||None
European Institute for Entrepreneurship||European Institute for Entrepreneurship provides training, resources, mentoring, and support services for entrepreneurial companies.||Madrid, Madrid, Spain||Incubators, Training||eli659.wixsite.com/eiespain||http://www.linkedin.com/company/european-institute-for-entrepreneurship
Venture Hall||Venture Hall’s mission is to help promising new startups reach massive scale.||Portland, Maine, United States||East Coast, New England, Northeastern US||venturehall.org/||None
Thecamp||Thecamp||Aix-en-provence, Provence-Alpes-Cote d'Azur, France||European Union (EU)||thecamp.fr/climb||https://www.linkedin.com/company/thecamp/
EO Accelerator Atlanta||EO Accelerator Atlanta enables first-stage entrepreneurs to catapult your business to the next level.||Nil||Advice, Consulting, Financial Services, Management Consulting||accelerator.eoatlanta.com/||None
LaunchYU||York University’s entrepreneurship program, where they support early-stage entrepreneurs to build, launch and grow their startups||Toronto, Ontario, Canada||Innovation Management, Social Entrepreneurship, Universities||launchyu.ca/programs/accelerator/||https://ca.linkedin.com/company/launchyu-york-university
Labo de l'édition||Labo de l'édition||Paris, Ile-de-France, France||European Union (EU)||www.labodeledition.com/||None
